House_ID,Date_Sold,Year_Built,Bedrooms,Bathrooms,Living_Area,Lot_Size,Neighborhood,House_Style,Overall_Condition,Roof_Material,Exterior_Finish,Basement_Type,Heating_System,Cooling_System,Garage_Capacity,Garage_Type,Pool,Fireplaces,Kitchen_Quality,Utilities,Sale_Type,Sale_Condition,Zoning_Class,School_Rating,Distance_to_City_Center,Crime_Rate_Index,Tax_Annual,Renovation_Year,Property_Type,Price
bbf46844-ec03-4930-9985-f6e68a11c488,10/22/2022,1978,5,4.0,2754,28125,North_Heights,Modern,8,Tile,Brick,,GasW,None,1,BuiltIn,No,2,Fa,No_Sewr,New,Normal,RL,7,8.7,1.16,6539.200000000001,NaN,Duplex,539411.0
dd8559ec-9aed-4fe1-bb2e-c9b23ae6fb15,03/03/2023,'18,3,3.0,3484,36493,Suburban_Oasis,Victorian,9,Shingle,Stone,None,GasA,Window,0,None,N,2,TA,ELO,COD,AdjLand,RM,1,10.3,1.36,4302.200000000001,2015,Duplex,620247.0
555d1a42-a930-42b4-bd8b-f3a105382ef3,1649912400,2021,4,4.0,1213,9395,North_Heights,Bungalow,4,Slate,Stucco,Slab,Wall,None,0,None,N,2,Gd,No_Seer,Con,Abnorml,FV,10,38.5,1.13,2958.4,NaN,Single_Family,276054.0
c5a97c4e-8146-4102-98c4-e768f3131ef7,26-09-2022,2004,4,2.5,2281,34800,North_Heights,Victorian,8,Metal,Stucco,Full,Grav,Central,0,None,N,2,Po,ELO,WD,Normal,RM,1,2.8,1.59,3028.8,NaN,Townhouse,435975.0
9724da81-271b-44e9-932f-696ea25396c8,1691989200,1956,6,4.0,1573,30489,East_Gate,Bungalow,7,Metal,Brick,Crawl,GasW,None,0,None,0,2,Ex,No_Sewr,Con,Abnorml,RL,10,34.6,3.26,4930.4,NaN,Single_Family,373946.0
fc7099be-bd3c-48e3-b4e7-05aff3abe89f,09-09-2023,1945,5,3.0,1569,0.27 ac,East_Gate,Bungalow,3,Slate,Brick,Crawl,GasW,Central,2,BuiltIn,None,0,Gd,No_Sewr,New,Abnorml,RH,8,32.8,3.9,3661.2,2007,Single_Family,344054.0
eb5ef86f-8cb0-4ed8-a609-e2e677e6c45d,2021-09-07T00:00:00,1989,6,3.0,2489,34568,West_End,Victorian,7,Shingle,Vinyl_Siding,Crawl,GasA,None,1,Attchd,No,0,Ex,ELO,New,Normal,RM,9,19.9,3.85,6647.2,NaN,Duplex,460487.0
6bebf30b-3d0c-4b8d-a592-f7c9489c3c8d,2023-03-04T00:00:00,1929,6,1.0,1820,0.05 ac,Suburban_Oasis,Colonial,8,Tile,Brick,Crawl,Grav,None,2,Detchd,0,1,Fa,All_Pub,COD,Normal,RH,3,15.6,1.03,3280.0,NaN,Condo,364612.0
f1cd0f8d-7f43-4751-a777-1b10349bfcb1,03/03/2020,1926,2,1.5,3970,30453,East_Gate,Bungalow,2,Shingle,Brick,Slab,Grav,Window,2,Attchd,Pool,1,Ex,ELO,New,Abnorml,RL,1,7.3,1.95,8042.0,2019,Duplex,649635.0
976db9ba-7ad7-42ae-a604-a98f8593b6d2,2023-04-13T00:00:00,1958,4,2.5,4496,39623,South_Side,Split-Level,9,Slate,Stone,None,GasA,None,3,Detchd,N,2,TA,No_Seer,Con,AdjLand,FV,10,24.8,0.31,5262.8,NaN,Duplex,752527.0
a7434f36-a22f-4f3b-8ed5-47f9ab6e34de,14-08-2021,1990,5,3.5,4281,3143,Downtown_Lofts,Modern,5,Metal,Stone,Slab,GasA,Central,4,Attchd,N,2,Fa,No_Seer,New,Partial,RH,10,19.3,1.21,6382.8,NaN,Townhouse,780940.0
8eaf1430-4ab5-4907-92f0-59ce25ca057f,2022-05-10T00:00:00,1912,6,2.5,3530,11844,Downtown_Lofts,Split-Level,4,Metal,Wood,,GasW,Window,4,BuiltIn,0,2,Gd,ELO,New,Partial,RL,7,34.1,3.15,5348.0,NaN,Condo,682170.0
21a964b1-fba9-4bb7-b559-696b9620026d,05/07/2021,1996,2,2.0,2931,8205,East_Gate,Split-Level,4,Slate,Brick,Full,GasA,Central,4,BuiltIn,No,2,Po,ELO,WD,AdjLand,FV,6,30.4,4.59,6656.8,NaN,Single_Family,472438.0
1af584c7-818d-444b-99b3-5fe6d5aec811,1698123600,1966,5,3.5,1870,21586,East_Gate,Colonial,9,Shingle,Vinyl_Siding,Crawl,GasA,Window,0,None,None,3,Ex,No_Sewr,COD,Abnorml,FV,3,25.5,0.53,5876.0,NaN,Duplex,384349.0
89960f80-8b16-4327-a710-c8f74491c76d,04/30/2023,1927,5,2.0,1959,24776,North_Heights,Ranch,4,Metal,Vinyl_Siding,None,Grav,Window,0,None,0,3,Fa,ELO,Con,Partial,RL,10,35.2,3.67,2903.2,NaN,Duplex,387588.0
8fa7dba7-964d-4f75-ac4a-a537630f948e,2020-11-01T00:00:00,1959,6,1.5,2012,32729,Suburban_Oasis,Victorian,Fair,Shingle,Brick,Crawl,Grav,Window,2,Attchd,No,2,Gd,ELO,WD,AdjLand,RH,4,12.6,3.28,5301.6,2017,Townhouse,424432.0
8aedfa85-82ce-40ec-98fc-c374521c606e,2023-12-08T00:00:00,1965,6,2.0,4421,34453,Green_Valley,Victorian,4,Tile,Stucco,Slab,Grav,Central,4,BuiltIn,None,0,Gd,All_Pub,COD,Normal,RH,5,31.6,3.84,7610.8,NaN,Condo,737995.0
ce00894c-2feb-4bfb-b4ae-84fad6027472,1592974800,1997,2,2.5,3721,37484,Downtown_Lofts,Modern,1,Tile,Wood,Full,Wall,Window,0,None,None,1,Po,No_Sewr,COD,Normal,RL,1,17.7,1.67,7216.8,NaN,Single_Family,674781.0
d2ee9a67-3714-4d9d-8b7b-0aa63b8a6af8,10-12-2023,'06,5,4.0,3795,26334,West_End,Split-Level,10,Shingle,Brick,Slab,GasA,Central,3,BuiltIn,No,3,Fa,ELO,New,Normal,FV,9,32.1,4.69,6275.0,2016,Townhouse,661544.0
669cc87f-9005-4e30-8439-ad6bd880103d,1678428000,2006,3,2.0,4218,39354,Downtown_Lofts,Split-Level,6,Metal,Stucco,Slab,Wall,Window,3,Attchd,No,0,Fa,All_Pub,Con,AdjLand,RL,9,25.0,3.03,6711.4,NaN,Townhouse,741152.0
4cdbe8fe-98b3-485d-93f4-12dc7d25f044,2023-12-12T00:00:00,1983,3,3.5,1310,17805,Suburban_Oasis,Modern,6,Tile,Stone,None,Grav,None,2,Detchd,No,2,Ex,All_Pub,New,Partial,RM,1,10.0,1.55,4171.0,NaN,Condo,318542.0
41877bb9-595c-4313-806d-d61d7458e8c4,1658120400,1917,1,2.5,3464,12129,South_Side,Split-Level,2,Metal,Stucco,Crawl,GasA,None,0,None,No,1,Fa,ELO,Con,Abnorml,FV,3,27.5,4.01,4505.200000000001,NaN,Condo,577355.0
80d46947-335a-4bf2-8449-a80f221ca33e,29-10-2023,1961,5,4.0,1695,3168,East_Gate,Split-Level,2,Slate,Stucco,None,Grav,Central,4,BuiltIn,None,3,TA,All_Pub,WD,Partial,FV,4,14.9,0.32,4213.0,NaN,Condo,353896.0
a987ce4e-3079-4da8-bffb-f81edafa59ba,2020-05-08T00:00:00,1966,4,1.0,4309,7584,Green_Valley,Bungalow,6,Tile,Stone,,GasW,None,0,None,No,1,Ex,No_Sewr,COD,Partial,RH,3,30.2,2.46,5081.200000000001,2003,Condo,712326.0
94630cfd-25a3-48f0-a80d-74d1caa611c3,1650171600,1949,4,2.5,1642,7608,Downtown_Lofts,Victorian,8,Tile,Stucco,Crawl,GasW,None,0,None,0,2,Po,All_Pub,COD,Partial,FV,6,5.9,3.85,4517.6,NaN,Single_Family,360188.0
9101c4c5-d8dd-4c5f-8726-3f9dd1baef81,2020-09-15T00:00:00,1992,2,3.0,2166,22476,North_Heights,Ranch,Excellent,Slate,Stone,Full,GasW,Window,4,Detchd,0,1,TA,All_Pub,WD,Abnorml,RL,6,1.8,2.52,5184.8,2007,Duplex,399977.0
43e7ba81-2646-4647-80a1-a0bace6e37cb,12/20/2021,1935,1,1.5,3759,23027,Green_Valley,Colonial,1,Tile,Stucco,Full,GasA,None,4,Attchd,None,0,Gd,No_Sewr,Con,AdjLand,RH,6,33.8,3.87,5919.200000000001,NaN,Duplex,586519.0
5a5dbfe1-4ee0-4660-b1c4-ae7ed2ab1aee,2024-01-01T00:00:00,1920,5,1.5,3306,27397,Green_Valley,Colonial,4,Tile,Brick,,Wall,Window,1,Attchd,None,0,Fa,No_Seer,Con,AdjLand,RL,6,26.3,0.69,5206.8,NaN,Condo,549011.0
bfbd7c4a-ecc7-4bcd-a9b8-1fce6978c70a,1658638800,1976,3,2.0,4837,33388,East_Gate,Bungalow,4,Tile,Brick,Crawl,Grav,Central,1,Detchd,No,1,Gd,No_Seer,New,Normal,RL,5,1.5,1.33,5939.6,2002,Townhouse,773479.0
27df555d-d88f-43d3-a151-4c029a2ff17e,1679893200,1908,6,3.5,2880,28169,Downtown_Lofts,Colonial,5,Slate,Stucco,Full,Grav,Window,3,Attchd,Pool,0,Fa,No_Seer,WD,Partial,RM,5,37.5,2.44,4707.0,NaN,Condo,604404.0
c52c6ea3-5dcb-4715-97f2-bbf294383a88,11-11-2022,1991,2,3.5,888,30566,Green_Valley,Ranch,3,Tile,Wood,None,Wall,Central,4,Attchd,0,1,Po,No_Sewr,COD,Normal,RL,2,37.5,3.88,3457.4,NaN,Townhouse,187846.0
6dbeea87-802c-442b-8fd7-6e8d395ef8d3,06-06-2022,1991,4,2.5,1868,17876,South_Side,Ranch,Good,Slate,Wood,None,Wall,Central,4,Detchd,N,3,TA,ELO,WD,AdjLand,FV,2,29.0,4.73,4365.4,2018,Duplex,373322.0
8ab1949f-18be-46e9-a9ad-bb3a2c693342,23-04-2020,1948,5,2.5,4420,28934,South_Side,Victorian,1,Slate,Stone,Slab,Grav,Window,0,None,0,3,Ex,No_Sewr,COD,AdjLand,FV,9,39.7,0.4,5201.0,NaN,Townhouse,745111.0
8a2634dd-17e2-4fbf-8240-f955cccf6dfe,08/30/2023,1923,6,1.0,2513,29437,South_Side,Bungalow,10,Metal,Stone,Crawl,Grav,Central,0,None,No,2,Ex,All_Pub,Con,Abnorml,RL,7,21.5,2.28,6965.4,NaN,Duplex,440832.0
f7a8bc37-de8e-4435-a4e1-674cda18d2e0,2023-07-25T00:00:00,2000,6,1.5,4895,19067,East_Gate,Modern,8,Slate,Stucco,,Wall,None,3,Detchd,No,1,Gd,No_Sewr,Con,AdjLand,RH,1,1.2,0.67,7978.0,2001,Single_Family,805822.0
630515b8-3c30-41b7-aab1-54753827eb44,1629090000,1923,4,4.0,3713,0.92 ac,eastgate,Bungalow,8,Shingle,Stucco,None,GasW,None,3,BuiltIn,0,0,Po,All_Pub,COD,Abnorml,RL,10,16.1,0.43,6309.4,NaN,Duplex,639281.0
18ae1214-0a46-46ff-9a88-bca728d69019,1623042000,1966,5,3.5,4489,9603,West_End,Bungalow,3,Metal,Vinyl_Siding,Crawl,Wall,None,3,BuiltIn,None,1,Fa,No_Seer,COD,Abnorml,RL,6,24.1,0.72,7432.200000000001,NaN,Single_Family,757232.0
0a7650d2-4598-4649-8e2d-f47600373e1e,2022-08-13T00:00:00,2010,3,2.0,2152,2734,North_Heights,Bungalow,Excellent,Tile,Brick,Crawl,GasA,Window,4,Attchd,No,3,Gd,No_Seer,COD,AdjLand,RH,1,18.1,3.94,4599.6,2005,Condo,385735.0
2814b42f-3282-482d-8c30-cc0a63fdeeaf,1584939600,1933,1,1.5,876,17971,Green_Valley,Victorian,3,Shingle,Brick,None,GasA,Window,0,None,0,3,Ex,No_Sewr,WD,Partial,RM,5,31.4,4.74,2900.8,2018,Single_Family,161564.0
397767d2-44c2-432e-ba7c-1a0354ef8f2c,11/05/2022,'11,5,2.5,1186,12197,Suburban_Oasis,Ranch,3,Slate,Stone,Crawl,GasW,None,0,None,No,3,Fa,ELO,New,AdjLand,RL,5,13.4,3.15,4401.8,NaN,Duplex,298001.0
c041507f-2cb4-45fd-93be-879a9c97ba1c,06/16/2021,1957,1,1.0,2044,38820,West_End,Modern,6,Tile,Stone,Slab,Grav,None,0,None,N,2,TA,No_Seer,New,Normal,RL,10,31.7,1.25,5396.2,NaN,Townhouse,320376.0
afb2b860-a0dc-4114-a21a-9d81469d27f3,10/18/2020,2006,2,3.5,4578,6336,West_End,Victorian,8,Tile,Stone,Full,Wall,Central,1,Detchd,N,3,TA,ELO,New,Abnorml,RH,1,8.6,2.74,6338.4,2010,Duplex,751925.0
03e9c9ca-9b59-4cbe-9c6b-3fda86ce6d04,2023-08-19T00:00:00,1949,4,1.5,1125,34691,Green_Valley,Split-Level,7,Slate,Vinyl_Siding,None,Wall,None,3,None,0,1,TA,ELO,COD,Abnorml,RL,3,11.8,1.82,2336.0,NaN,Townhouse,211532.0
d8732db3-2360-488a-b276-ef908f67076a,23-11-2021,1947,5,2.5,2879,8506,Downtown_Lofts,Bungalow,6,Slate,Wood,Full,GasW,Central,3,Detchd,0,1,Fa,No_Sewr,New,Abnorml,RM,7,37.4,3.85,4312.200000000001,NaN,Condo,584437.0
efc1d7af-c7c5-429e-9df8-f024158e86f4,1640066400,1936,4,2.5,4309,0.82 ac,Green_Valley,Modern,2,Metal,Stone,Crawl,GasA,Window,3,Detchd,No,0,Fa,All_Pub,COD,Normal,RH,9,11.0,2.38,7059.200000000001,NaN,Duplex,742604.0
68bad256-221d-4ba8-aa34-c3597964eaf2,2020-09-27T00:00:00,1940,1,1.5,1089,35561,Downtown_Lofts,Victorian,1,Shingle,Brick,Full,GasA,None,0,None,None,0,TA,No_Seer,COD,Partial,RM,10,3.5,0.58,2839.2,2001,Duplex,240335.0
aa85689e-58e8-4fa1-81f3-c3f72a1390cc,11-02-2022,1901,4,3.0,1539,28969,Downtown_Lofts,Modern,9,Shingle,Brick,Slab,GasA,Window,4,Attchd,None,3,Po,ELO,Con,Normal,RH,5,3.0,4.92,2477.2,NaN,Townhouse,377408.0
d02bfc16-63a6-483b-8606-4056ec0959bb,2021-04-15T00:00:00,1908,3,2.5,1041,33531,Green_Valley,Split-Level,10,Tile,Brick,Full,GasA,Window,4,Attchd,No,0,TA,No_Sewr,Con,Normal,RM,1,9.6,0.49,4525.8,2023,Townhouse,218650.0
964eaee5-155d-4b56-8b42-a1c15fd97d8b,07/06/2022,2016,3,1.5,3762,33905,Green_Valley,Colonial,Poor,Metal,Wood,None,Wall,Window,0,None,N,3,TA,ELO,New,Abnorml,RM,3,17.7,1.71,4945.6,NaN,Duplex,612660.0
c6aa37cf-6e6b-4c4e-9f0b-b6dc4d74804d,19-04-2021,1999,5,3.0,2998,4993,Green_Valley,Bungalow,2,Shingle,Vinyl_Siding,None,GasA,Central,2,Detchd,0,1,Fa,All_Pub,COD,AdjLand,FV,5,23.1,3.01,4828.4,NaN,Townhouse,551411.0
9ed2ce83-0fda-4646-95ce-ea0a2a1f41dd,2024-01-24T00:00:00,1929,5,3.5,4278,10443,Suburban_Oasis,Ranch,1,Tile,Brick,Slab,GasA,Window,0,None,None,2,Ex,ELO,WD,Partial,RL,3,27.5,4.27,5966.4,NaN,Townhouse,758278.0
08c7d816-1e23-488f-91ce-a31e07e13fc0,1690261200,1972,1,4.0,48450,23260,South_Side,Modern,9,Metal,Stone,Crawl,GasA,Central,1,None,N,1,Fa,ELO,WD,Normal,RM,9,34.6,3.32,43038.0,NaN,Single_Family,7347555.0
5b6e7a8e-4d3d-49bb-b24d-c3774ce89bcf,05-09-2022,1920,1,4.0,4959,17584,West_End,Ranch,1,Metal,Brick,,GasW,Central,1,Attchd,0,1,Po,All_Pub,New,Partial,FV,8,25.3,2.74,8810.2,NaN,Single_Family,830706.0
38397d6f-6141-4ccf-bbae-894cdbd56e2f,19-07-2022,1966,1,2.5,4847,30020,South_Side,Bungalow,6,Metal,Stone,Full,Grav,Window,3,Detchd,1,3,Fa,ELO,Con,Normal,RM,7,14.2,0.42,8849.6,NaN,Single_Family,811996.0
f5a2bf4e-f815-4afd-8b85-148fbb61079e,17-08-2023,1904,2,3.5,1791,7047,South_Side,Split-Level,5,Tile,Vinyl_Siding,None,GasW,Central,4,Detchd,N,2,Po,No_Sewr,COD,Abnorml,FV,9,32.5,2.03,4610.8,NaN,Townhouse,325283.0
cd5e44cc-f5b3-47a0-8a15-c380be673729,2022-01-29T00:00:00,1971,1,1.0,4487,34957,northheights,Colonial,7,Shingle,Vinyl_Siding,Full,Wall,None,4,Attchd,0,0,Ex,All_Pub,COD,Abnorml,RH,7,20.4,0.71,8034.6,NaN,Duplex,679780.0
979610d8-e733-4f53-8ed4-b13ef2757d2a,04/29/2021,1929,2,2.5,2496,2783,Green_Valley,Victorian,8,Slate,Stucco,Slab,Wall,Central,4,None,No,2,TA,ELO,WD,Partial,RM,5,37.3,0.35,3374.8,NaN,Duplex,413642.0
0a387e5e-d031-4e73-aea4-c50a2e06d920,07/29/2022,1914,4,3.0,3995,14130,East_Gate,Colonial,2,Shingle,Stone,Slab,Wall,Window,1,Attchd,0,3,Fa,ELO,COD,Abnorml,RH,6,17.0,3.21,6257.0,NaN,Townhouse,685982.0
d1ce78c0-8ed0-4777-8087-06a9683bc9aa,1698469200,1912,2,2.5,4506,36241,Green_Valley,Bungalow,Excellent,Shingle,Stucco,Crawl,Wall,None,4,BuiltIn,None,1,Gd,No_Seer,Con,AdjLand,RM,4,34.5,3.95,7918.8,NaN,Duplex,746511.0
a54b5135-85ca-4ffc-98fe-f05f879064fc,25-08-2020,1956,1,2.5,3218,8652,South_Side,Split-Level,1,Slate,Brick,Slab,Wall,Window,2,BuiltIn,Pool,2,TA,ELO,COD,Partial,RM,5,5.5,4.95,6905.4,NaN,Condo,563941.0
2bd9b682-b7e3-48e3-a6aa-50155b873d8e,1616130000,2010,3,3.0,4914,7294,Green_Valley,Ranch,1,Slate,Stucco,,Grav,None,0,None,No,1,Ex,All_Pub,New,Abnorml,RH,9,24.9,1.17,6963.200000000001,2011,Condo,822208.0
e4b4517d-0741-4aa1-85f7-96105f6f2c40,06-08-2020,1972,6,3.5,4012,23502,Suburban_Oasis,Colonial,3,Slate,Stucco,Slab,Wall,Window,1,None,None,1,TA,No_Sewr,Con,Partial,RH,6,33.9,0.88,5047.6,2013,Single_Family,758888.0
32a64e3b-f5d4-4ff4-9f2a-73205e6535d8,2021-05-25T00:00:00,1936,4,2.0,2903,25596,West_End,Colonial,8,Metal,Stone,Crawl,Grav,None,4,Attchd,N,2,TA,No_Sewr,WD,Partial,RM,1,4.3,0.51,5262.4,NaN,Condo,525041.0
7d029bb6-c7b0-4c7c-8f65-979120135a38,04/23/2023,1958,4,2.0,1715,35183,greenvalley,Ranch,4,Shingle,Wood,Crawl,GasA,Window,4,BuiltIn,None,3,Ex,No_Sewr,WD,Partial,RH,8,11.0,2.55,3766.0,NaN,Townhouse,317367.0
95e11c05-ec8a-40e4-ba34-3a2e238677b9,1651986000,1981,6,2.5,4638,7072,Green_Valley,Bungalow,1,Shingle,Stucco,Full,GasW,Window,3,BuiltIn,0,3,Gd,No_Sewr,WD,Abnorml,RH,10,12.2,3.93,7142.4,NaN,Duplex,780909.0
6e2d342f-6d68-48b5-8b0d-3ca9d4224c42,1676959200,1968,3,2.0,2237,17736,East_Gate,Split-Level,3,Metal,Wood,Slab,Grav,None,2,None,0,1,TA,No_Sewr,WD,Partial,RL,2,29.6,2.99,5893.6,NaN,Townhouse,387974.0
010f11a1-a0ee-4acc-9010-011b5aa97e4f,1680152400,1956,2,3.5,1059,0.68 ac,Downtown_Lofts,Modern,4,Shingle,Stucco,None,GasA,Window,0,None,None,3,Fa,No_Sewr,Con,AdjLand,FV,7,30.0,3.26,4178.2,NaN,Duplex,294212.0
642899e1-eb02-4cd9-a127-8e6a7f396087,1690952400,2016,1,2.5,1796,14350,North_Heights,Ranch,2,Shingle,Vinyl_Siding,Full,Grav,None,2,BuiltIn,0,2,TA,No_Sewr,WD,Normal,RH,8,24.3,3.88,2554.8,2017,Condo,309702.0
7129167b-4763-4450-8363-b5788242112b,07/03/2022,1931,4,3.5,2597,39267,North_Heights,Bungalow,3,Metal,Brick,Slab,Wall,None,1,None,No,2,Fa,No_Sewr,WD,Partial,RL,6,36.8,0.93,3516.6,NaN,Single_Family,481321.0
6a605bcb-b895-437c-9aeb-5cc9255c18a4,05/14/2021,1941,3,3.0,1497,0.16 ac,Suburban_Oasis,Split-Level,6,Shingle,Stucco,Full,GasA,Central,2,BuiltIn,0,0,Ex,No_Seer,COD,AdjLand,RM,5,38.1,3.2,4270.6,2011,Single_Family,338342.0
6f6ed9bf-99cb-4fe5-ac60-6f2d64ccdd2e,1685768400,1923,4,2.0,4978,33711,greenvalley,Colonial,9,Metal,Stucco,Slab,GasA,None,0,None,N,0,TA,No_Seer,COD,Partial,FV,10,35.1,2.52,6134.4,NaN,Condo,826823.0
8401a2c3-9834-4d45-b6d9-7a7ad13a472d,2022-05-15T00:00:00,2017,3,2.5,1037,33194,Green_Valley,Ranch,7,Slate,Stucco,,GasW,Central,0,None,No,2,Po,All_Pub,New,Abnorml,RM,1,28.7,3.84,4578.6,NaN,Condo,226682.0
54f06115-5dfe-4ad9-abe0-6430df0c8ae2,1609221600,'09,3,3.0,4722,38904,North_Heights,Modern,8,Metal,Stucco,Crawl,GasA,Central,1,Attchd,No,2,TA,ELO,New,Normal,RH,1,34.1,1.38,8528.6,2018,Townhouse,772205.0
fd208f77-b604-4998-b636-5f2e53e1507f,2023-12-30T00:00:00,2000,1,2.0,1879,0.71 ac,Downtown_Lofts,Ranch,2,Slate,Wood,Crawl,Wall,Central,3,BuiltIn,Yes,0,Ex,No_Seer,WD,Partial,RL,6,39.9,4.93,3416.2,2016,Single_Family,403630.0
e809a427-3395-4f91-81d5-cd406c76f8dc,13-08-2022,2004,6,2.5,2705,29565,West_End,Victorian,5,Shingle,Stucco,Slab,GasA,Central,0,None,No,3,Po,ELO,New,Abnorml,RL,1,14.6,0.9,3832.0,NaN,Townhouse,521564.0
7e4b1085-961c-4bb2-bd48-6534f6d3db90,2020-10-31T00:00:00,'54,3,3.0,3253,34528,North_Heights,Modern,4,Slate,Brick,None,Wall,Window,3,Attchd,No,1,Fa,No_Sewr,Con,Partial,RL,3,30.4,0.18,6311.4,2019,Single_Family,567794.0
ef0cec4f-a191-434f-aa0d-a55983392861,1707458400,1933,6,2.5,31850,7871,Suburban_Oasis,Colonial,3,Shingle,Wood,,Grav,None,3,BuiltIn,N,0,TA,All_Pub,COD,Normal,RL,7,1.4,1.5,30228.0,2002,Townhouse,4898567.0
c2af652b-22e1-438b-93b9-3a108355442b,11-02-2021,1944,1,2.5,4578,22019,Green_Valley,Victorian,10,Metal,Vinyl_Siding,Slab,GasA,None,0,None,0,3,Gd,No_Sewr,COD,Abnorml,RL,1,18.0,3.72,8025.4,NaN,Townhouse,738875.0
cc558fbc-e17e-473c-8bd7-90ff98806217,03/21/2021,1930,2,2.5,4108,9278,downtownlofts,Split-Level,5,Tile,Stucco,Slab,Grav,Central,0,None,None,2,Ex,No_Seer,COD,Abnorml,RL,9,37.1,3.89,7551.4,NaN,Condo,667537.0
adc08b5b-3aad-4edb-b8d0-02d87f4fa190,2020-01-03T00:00:00,1912,5,3.5,3552,34404,West_End,Ranch,10,Shingle,Wood,Slab,Wall,None,3,BuiltIn,N,3,Ex,All_Pub,COD,AdjLand,FV,10,33.9,1.77,6499.6,NaN,Single_Family,626704.0
9ea3833d-a771-4172-a373-baf7f8dce9bf,04-09-2020,1952,4,2.5,2209,29175,North_Heights,Victorian,4,Shingle,Brick,,Wall,Central,4,Attchd,N,1,Gd,All_Pub,Con,Partial,RH,4,22.1,4.57,3420.2,2001,Townhouse,394595.0
67849a65-15cd-46bc-bd85-c530cdf458cb,1632200400,1986,5+1,3.0,3673,30119,South_Side,Colonial,9,Shingle,Brick,Full,GasW,Central,1,BuiltIn,None,3,Po,All_Pub,WD,Normal,RH,2,31.6,1.69,7008.4,NaN,Condo,630382.0
50600972-1bf6-4f5d-9a0a-6c638c0049c0,14-05-2023,1968,4,3.5,4538,38824,East_Gate,Bungalow,1,Slate,Brick,Crawl,Wall,None,0,None,No,1,Fa,All_Pub,New,Partial,RH,2,9.6,4.03,5311.4,2016,Condo,766195.0
ffb28787-d832-43c2-9f9d-2ee89a22e633,2020-09-08T00:00:00,1983,5,1.5,4664,22729,South_Side,Colonial,4,Tile,Stucco,Crawl,Wall,Central,0,None,No,0,TA,All_Pub,COD,Partial,FV,7,5.3,4.39,6213.200000000001,NaN,Condo,788030.0
d07bace6-52f2-4f07-8659-03dd5b6c72ca,13-09-2021,1961,3,3.5,3582,28986,East_Gate,Split-Level,6,Slate,Vinyl_Siding,Crawl,GasW,Window,0,None,0,0,Ex,No_Seer,Con,Abnorml,FV,4,13.5,0.46,-99.0,NaN,Duplex,631649.0
6ab2acd1-b49a-4dd2-a499-2dd45bfc99f1,2022-10-10T00:00:00,1901,4,2.5,4850,17589,North_Heights,Modern,2,Tile,Brick,Slab,Wall,Central,0,None,No,1,Fa,All_Pub,New,AdjLand,RM,2,23.3,4.11,5129.0,NaN,Duplex,797599.0
9c397aba-c7c3-4b5a-b85d-34800ebc5e56,12/30/2020,1996,2,3.0,2708,27152,North_Heights,Victorian,2,Tile,Vinyl_Siding,Slab,GasA,Central,0,None,Y,3,Ex,All_Pub,COD,Partial,FV,7,11.7,0.64,3298.4,NaN,Townhouse,477855.0
5d871b61-24d7-47fa-8d19-327bb5e62d07,1652072400,1925,2,2.5,4838,16813,Downtown_Lofts,Modern,6,Metal,Stone,,GasW,Window,1,Attchd,0,2,Gd,No_Sewr,WD,Partial,FV,4,12.0,4.61,5329.4,NaN,Townhouse,813934.0
0c44cc23-bce6-4cd9-92b2-06524142b2ff,06/18/2022,2021,4,4.0,1109,24313,West_End,Split-Level,6,Shingle,Stucco,Slab,Grav,Central,4,None,0,1,Po,All_Pub,New,Normal,RM,1,28.3,1.78,4461.2,NaN,Townhouse,277945.0
143153a1-2810-40ff-b15d-c09ae166231e,2021-12-10T00:00:00,1912,6,2.5,3159,9498,Green_Valley,Ranch,2,Tile,Stucco,Full,GasW,None,3,BuiltIn,N,2,Ex,No_Seer,COD,Partial,FV,3,14.7,3.4,7339.200000000001,NaN,Condo,558622.0
34043030-5513-4c7a-b197-01d3004c45d6,26-03-2023,1904,6,3.5,999,39832,East_Gate,Bungalow,2,Tile,Wood,Full,GasW,None,2,BuiltIn,0,3,Fa,ELO,COD,AdjLand,FV,7,35.9,0.73,4476.2,2008,Condo,260879.0
8c3361f9-aa3e-43ca-82f6-85a74a1c6cd2,2023-09-18T00:00:00,1971,2,2.0,1493,28220,West_End,Split-Level,8,Slate,Wood,None,Wall,Central,4,BuiltIn,0,2,Fa,No_Seer,New,Partial,FV,4,38.6,0.16,5358.4,NaN,Condo,276382.0
fade1eac-772c-4b85-9803-5eb3a1179e74,1697778000,1948,6,1.5,4286,2912,Suburban_Oasis,Victorian,5,Shingle,Wood,None,GasA,Window,3,BuiltIn,0,3,Fa,No_Seer,New,AdjLand,RM,6,5.1,2.69,5851.8,NaN,Single_Family,750318.0
dde0f673-1edc-47e3-a5a7-ec6afe733e7b,05-10-2021,1990,6,3.5,4407,6803,East_Gate,Split-Level,4,Slate,Vinyl_Siding,Slab,Grav,Window,3,Attchd,None,1,TA,No_Sewr,COD,Partial,RH,5,22.9,4.78,7585.6,2018,Single_Family,767418.0
466a569c-ce66-4957-b20b-c35aeba08671,12/06/2022,1975,6,1.0,1010,8097,Green_Valley,Victorian,2,Metal,Stone,Slab,Grav,None,2,BuiltIn,No,1,TA,No_Sewr,Con,Normal,RL,1,25.8,3.14,4286.0,NaN,Townhouse,206629.0
